UNITID,INSTNM,IALIAS,ADDR,CITY,STABBR,ZIP,FIPS,OBEREG,CHFNM,CHFTITLE,GENTELE,EIN,UEIS,OPEID,OPEFLAG,WEBADDR,ADMINURL,FAIDURL,APPLURL,NPRICURL,VETURL,ATHURL,DISAURL,SECTOR,ICLEVEL,CONTROL,HLOFFER,UGOFFER,GROFFER,HDEGOFR1,DEGGRANT,HBCU,HOSPITAL,MEDICAL,TRIBAL,LOCALE,OPENPUBL,ACT,NEWID,DEATHYR,CLOSEDAT,CYACTIVE,POSTSEC,PSEFLAG,PSET4FLG,RPTMTH,INSTCAT,C21BASIC,C21IPUG,C21IPGRD,C21UGPRF,C21ENPRF,C21SZSET,C18BASIC,C15BASIC,CCBASIC,CARNEGIE,LANDGRNT,INSTSIZE,F1SYSTYP,F1SYSNAM,F1SYSCOD,CBSA,CBSATYPE,CSA,COUNTYCD,COUNTYNM,CNGDSTCD,LONGITUD,LATITUDE,DFRCGID,DFRCUSCG
162122,"College of Southern Maryland","CSM","8730 Mitchell Rd","La Plata","MD","20646-0910",24, 2,"Dr. Maureen Murphy","President","3019342251","520848273","RXBYMPLH7J74","00206400",1,"www.csmd.edu/","https://www.csmd.edu/apply-register/","https://www.csmd.edu/costs-aid/","https://www.csmd.edu/apply-register/credit/","directory.csmd.edu/misc/netPriceCalc/","https://www.csmd.edu/student-services/veteran-military/","https://www.csmd.edu/about/policies/right-to-know.html","www.csmd.edu/student-services/disability-support/index.html",4,2,1,3,1,2,40,1,2,-2,2,2,41,1,"A ",-2,-2,"-2",1,1,1,1,1,4,2,1,0,1,1,3,1,1,5,40,2,2,2,"-2","-2",47900,1,548,24017,"Charles County",2405,-77.009245,38.558950,63,1
162168,"Chesapeake College"," ","1000 College Circle","Wye Mills","MD","21679-0008",24, 2,"Dr. Clifford Coppersmith","President","4108225400","520824728","KL3SKCFEK2B7","00465000",1,"https://www.chesapeake.edu/","https://www.chesapeake.edu/admissions","https://www.chesapeake.edu/financial-aid","https://www.chesapeake.edu/admissions/apply","https://www.chesapeake.edu/sites/default/files/net-calc2022.html","www.chesapeake.edu/students/veterans-services/veterans-resources","https://www.chesapeake.edu/consumer-information","https://www.chesapeake.edu/students/disability-checklist",4,2,1,3,1,2,40,1,2,-2,2,2,42,1,"A ",-2,-2,"-2",1,1,1,1,1,4,4,2,0,1,1,2,4,1,2,40,2,2,2,"-2","-2",12580,1,548,24035,"Queen Anne's County",2401,-76.083668,38.952193,70,1
162210,"Washington Adventist University","WAU","7600 Flower Ave","Takoma Park","MD","20912",24, 2,"Dr. Weymouth Spence","President","3018914000","520643528","YMP8VGL4TMK8","00206700",1,"https://www.wau.edu/","https://www.wau.edu/future-students/admission/","https://www.wau.edu/admissions-aid/financial-aid/student-accounts/","https://www.wau.edu/future-students/admission/apply/","https://www.wau.edu/future-students/admission/financial-aid/net-price-calculator/","https://www.wau.edu/admission/veterans","https://www.wau.edu/future-students/admission/financial-aid/student-consumer-information/","https://www.wau.edu/archived-pages/from-the-office-of-disabilities-services/",2,1,2,7,1,1,20,1,2,2,2,2,21,1,"A ",-2,-2,"-2",1,1,1,1,1,2,20,13,11,11,3,8,20,19,22,32,2,1,2,"-2","-2",47900,1,548,24031,"Montgomery County",2408,-77.000608,38.986349,125,1
162283,"Coppin State University","Coppin","2500 West North Avenue","Baltimore","MD","21216-3698",24, 2,"Dr. Anthony L. Jenkins","President","4109513000","526002033","THKNELBAWJG7","00206800",1,"www.coppin.edu/","https://www.coppin.edu/admissions","https://www.coppin.edu/tuition-and-aid/office-financial-aid","www.coppin.edu/apply","https://www.coppin.edu/financialaid/calculator"," "," ","www.coppin.edu/dss",1,1,1,9,1,1,13,1,1,2,2,2,11,1,"A ",-2,-2,"-2",1,1,1,1,1,2,20,16,8,7,3,10,20,20,20,21,2,2,1,"University System of Maryland","124010",12580,1,548,24510,"Baltimore City",2407,-76.658687,39.311258,122,1
162335,"Del-Mar-Va Beauty Academy"," ","111 Milford St","Salisbury","MD","21804-6952",24, 2,"Carol M. Evans","President","4107427929104","521069747","N9C4MAW6FED4","00744700",1,"www.delmarvabeautyacademy.com/","www.delmarvabeautyacademy.com/getting-started/admissions-requirements/","www.delmarvabeautyacademy.com/getting-started/financial-aid/","www.delmarvabeautyacademy.com/getting-started/contact-admissions/","pronto-core-cdn.prontomarketing.com/2/wp-content/uploads/sites/1673/NetPriceCalculator/2022/06/index.html"," "," ","www.delmarvabeautyacademy.com/getting-started/cosmetology-information-sheet/",9,3,3,2,1,2,0,2,2,-2,2,2,13,1,"A ",-2,-2,"-2",1,1,1,1,2,6,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,1,2,"-2","-2",41540,1,480,24045,"Wicomico County",2401,-75.601701,38.339006,42,2
162371,"North American Trade Schools"," ","6901 Security Blvd, Suite 16","Baltimore","MD","21244",24, 2,"Matt Daly","Director","4102984844","030427931","SM4DLS9LKBW9","02545400",1,"natradeschools.edu/","www.natradeschools.edu/vocational-training-maryland-admissions","www.natradeschools.edu/financial-aid/","www.natradeschools.edu/start-career-training-maryland/","https://nats.netlify.com/"," "," ","www.natradeschools.edu/disability-services/",9,3,3,2,1,2,0,2,2,-2,2,2,21,1,"A ",-2,-2,"-2",1,1,1,1,2,6,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,1,1,"EFC Trade","301650",12580,1,548,24005,"Baltimore County",2407,-76.751371,39.308719,213,2
162557,"Frederick Community College"," ","7932 Opossumtown Pike","Frederick","MD","21702-2964",24, 2,"Dr. Annesa Cheek","President","3018462400","520743590","VRQEHK1XWRL3","00207100",1,"https://www.frederick.edu/","https://www.frederick.edu/admissions.aspx?cid=Admissions-Top-Link","https://www.frederick.edu/cost-financial-aid.aspx?cid=fa-top-link","https://apps.frederick.edu/cfm/credit/ImportantInfo.cfm?_ga=1.237964935.626291466.1446733705","https://apps.frederick.edu/pages/NetPriceCalculator/npcalc.htm","https://www.frederick.edu/student-resources/veteran-military-services.aspx","https://www.frederick.edu/current-students/required-communications/student-right-to-know-grievance.aspx","https://www.frederick.edu/student-resources/services-for-students-with-disabilities.aspx",4,2,1,3,1,2,40,1,2,-2,2,2,13,1,"A ",-2,-2,"-2",1,1,1,1,1,4,8,3,0,1,1,3,2,1,4,40,2,3,2,"-2","-2",47900,1,548,24021,"Frederick County",2406,-77.417849,39.452241,80,2
162584,"Frostburg State University"," ","101 Braddock Road","Frostburg","MD","21532-1099",24, 2,"Ronald H. Nowaczyk","President","3016874000","526002033","K34VVMXE8MK5","00207200",1,"www.frostburg.edu/","www.frostburg.edu/admissions-and-cost/undergraduate/index.php","www.frostburg.edu/admissions-and-cost/financial-aid/index.php","www.frostburg.edu/admissions-and-cost/index.php","www.frostburg.edu/admissions-and-cost/financial-aid/calculators-and-tools.php"," "," ","www.frostburg.edu/academics/academic-success-network/disability-support-services-home/",1,1,1,9,1,1,12,1,2,2,2,2,23,1,"A ",-2,-2,"-2",1,1,1,1,1,2,18,13,12,11,4,13,18,18,18,21,2,2,1,"University System of Maryland","124010",19060,1,-2,24001,"Allegany County",2406,-78.934293,39.650918,108,1
162609,"Garrett College","Garrett Community College|Garrett|GCC|GC","687 Mosser Road","McHenry","MD","21541",24, 2,"Richard Midcap","President","3013873000","520906659","U2TLKGD75K47","01001400",1,"www.garrettcollege.edu/index.php","www.garrettcollege.edu/admissions.php","www.garrettcollege.edu/financial-aid.php","https://my.garrettcollege.edu/ICS/Admissions/Apply_Now.jnz","www.garrettcollege.edu/NPC/","www.garrettcollege.edu/veterans-affairs.php","www.garrettcollege.edu/disclosures.php","www.garrettcollege.edu/disability-support-services.php",4,2,1,3,1,2,40,1,2,-2,2,2,42,1,"A ",-2,-2,"-2",1,1,1,1,1,4,1,1,0,2,1,1,2,1,1,40,2,1,2,"-2","-2",-2,-2,-2,24023,"Garrett County",2406,-79.342923,39.560493,61,2
162654,"Goucher College"," ","1021 Dulaney Valley Rd","Baltimore","MD","21204-2794",24, 2,"Kent Devereaux","President","4103376000","520591613","D4PSS54U3NN1","00207300",1,"www.goucher.edu/","www.goucher.edu/become","www.goucher.edu/financial-aid","www.goucher.edu/become/apply/","www.goucher.edu/financial-aid/tuition-and-fees/net-price-calculator","www.goucher.edu/financial-aid/types-of-financial-aid/veterans-benefits","athletics.goucher.edu/sports/fh/index","www.goucher.edu/experience/accessibility-services/",2,1,2,8,1,1,20,1,2,2,2,2,13,1,"A ",-2,-2,"-2",1,1,1,1,1,2,21,7,6,12,4,11,21,21,21,31,2,2,2,"-2","-2",12580,1,548,24005,"Baltimore County",2402,-76.594843,39.410175,130,1
162690,"Hagerstown Community College","HCC","11400 Robinwood Dr","Hagerstown","MD","21742-6514",24, 2,"Dr. James Klauber","President","2405002530","520945289","Q7K8PNLA8WP1","00207400",1,"https://www.hagerstowncc.edu/","https://www.hagerstowncc.edu/admissions","https://www.hagerstowncc.edu/financial-aid","https://www.hagerstowncc.edu/admissions/apply-online","https://hcc-webapps.hagerstowncc.edu/Forms/calcs/netpricecalc.html","https://www.hagerstowncc.edu/veterans","https://www.hagerstowncc.edu/public-relations/heoa-public-disclosure","https://www.hagerstowncc.edu/student-services/disability-services",4,2,1,3,1,2,40,1,2,-2,2,2,22,1,"A ",-2,-2,"-2",1,1,1,1,1,4,5,2,0,1,1,2,5,5,2,40,2,2,2,"-2","-2",25180,1,548,24043,"Washington County",2406,-77.667379,39.631009,72,1
162706,"Harford Community College"," ","401 Thomas Run Rd","Bel Air","MD","21015-1698",24, 2,"Dr. Theresa Felder","President","4434122000","520912842","FW2LLLFFGB81","00207500",1,"www.harford.edu/","www.harford.edu/admissions/index.php","www.harford.edu/admissions/financial-aid/index.php","https://www.harford.edu/admissions/apply/index.php","hccweb1.harford.edu/Finance/Net_Price_Calc/","www.harford.edu/admissions/military-vets/index.php","www.harford.edu/_images/about/student-consumer-information/sci-combined.pdf","www.harford.edu/experience/support/disability.php",4,2,1,3,1,2,40,1,2,-2,2,2,41,1,"A ",-2,-2,"-2",1,1,1,1,1,4,4,2,0,1,1,3,2,1,4,40,2,2,2,"-2","-2",12580,1,548,24025,"Harford County",2401,-76.282845,39.561310,69,1
162760,"Hood College","Hood","401 Rosemont Ave","Frederick","MD","21701",24, 2,"Dr. Andrea E. Chapdelaine","President","3016633131","520591608","Z33BKKJSLZV5","00207600",1,"www.hood.edu/","www.hood.edu/admission-aid","https://www.hood.edu/admission-aid/financial-aid","www.hood.edu/apply/","https://www.hood.edu/net-price-calculator","https://www.hood.edu/admission-aid/veterans/veteran-education-benefits","https://www.hood.edu/offices-services/office-institutional-research-assessment/consumer-information","www.hood.edu/academics/josephine-steiner-student-success-center/accessibility-services",2,1,2,9,1,1,12,1,2,2,2,2,13,1,"A ",-2,-2,"-2",1,1,1,1,1,2,18,13,13,13,5,11,18,18,19,21,2,2,2,"-2","-2",47900,1,548,24021,"Frederick County",2406,-77.419049,39.420631,113,1
162779,"Howard Community College","HCC|Howard County Community College|Howrad Community College|HCCC|Howard County College|Columbia Community College|Howard College","10901 Little Patuxent Pkwy","Columbia","MD","21044-3197",24, 2,"Dr. Daria Willis","President","4435181000","520900106","KHMCDWQ3LHZ3","00817500",1,"www.howardcc.edu/","www.howardcc.edu/admissions-aid/apply-for-admission/","www.howardcc.edu/admissions-aid/pay-for-college/financial-aid/","https://howardcc.elluciancrmrecruit.com/Apply/Account/Login","https://www.howardcc.edu/admissions-aid/pay-for-college/financial-aid/NetPrice/index.html","www.howardcc.edu/about-us/policies-procedures/chapter-50/50.01.02-Veteran-Affairs.html","www.howardcc.edu/about-us/offices-departments/prod/student-right-to-know.html","howardcc.edu/services-support/academic-support/disability-support-services/index.html",4,2,1,3,1,2,40,1,2,-2,2,2,12,1,"A ",-2,-2,"-2",1,1,1,1,1,4,2,1,0,1,1,3,1,1,4,40,2,3,2,"-2","-2",12580,1,548,24027,"Howard County",2407,-76.877964,39.213636,62,1
162830,"Aveda Institute-Maryland","Aveda Institute Maryland","227 Archer St","Bel Air","MD","21014-3639",24, 2,"Clare Santiago","Chief Executive Officer","41083808454","010662489","SEEEDWKM821C","02269700",1,"https://avedainstitutemd.edu/","https://avedainstitutemd.edu/why-aveda-institute/","https://avedainstitutemd.edu/financial-aid/","https://avedainstitutemd.edu/enroll-now-2/","https://avedainstitutemd.edu/wp-content/uploads/2022/04/index-1.html"," "," ","https://avedainstitutemd.edu/",9,3,3,2,1,2,0,2,2,-2,2,2,22,1,"A ",-2,-2,"-2",1,1,1,1,2,6,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,1,2,"-2","-2",12580,1,548,24025,"Harford County",2401,-76.349927,39.531933,23,1
162928,"Johns Hopkins University","Johns Hopkins","3400 N Charles St","Baltimore","MD","21218-2688",24, 2,"Mr. Ronald J. Daniels","President","4105168000","520595110","FTMTDMBR29C7","00207700",1,"www.jhu.edu/","https://apply.jhu.edu/","finaid.johnshopkins.edu/","https://apply.commonapp.org/","https://npc.collegeboard.org/student/app/jhu","https://registrar.jhu.edu/veterans/","https://studentaffairs.jhu.edu/viceprovost/consumer-information/undergraduate/","https://www.jhu.edu/life/disability-services/",2,1,2,9,1,1,11,1,2,2,1,2,11,1,"A ",-2,-2,"-2",1,1,1,1,1,2,15,11,14,14,6,16,15,15,15,15,2,5,2,"-2","-2",12580,1,548,24510,"Baltimore City",2407,-76.621595,39.328977,93,1
163028,"Lincoln College of Technology-Columbia"," ","9325 Snowden River Pky","Columbia","MD","21046",24, 2,"Cory Hughes","Campus President","410290710041500","222074593","E74YNM33V4L1","00730309",1,"www.lincolntech.edu/campus/columbia-md","www.lincolntech.edu/campus/columbia-md","www.lincolntech.edu/campus/columbia-md","www.lincolntech.edu/campus/columbia-md","www.lincolntech.edu/net-price-calculator","www.lincolntech.edu/financial-assistance/military"," ","www.lincolntech.edu/campus/columbia-md/consumer-info",6,2,3,3,1,2,40,1,2,-2,2,2,12,1,"A ",-2,-2,"-2",1,1,1,1,2,4,7,3,0,3,1,2,7,8,10,-2,2,1,1,"Lincoln Educational Services","302900",12580,1,548,24027,"Howard County",2403,-76.836463,39.174673,79,1
163046,"Loyola University Maryland"," ","4501 N Charles St","Baltimore","MD","21210-2699",24, 2,"Terrence M. Sawyer, J.D.","President","4106172000","520591623"," ","00207800",1,"www.loyola.edu/","www.loyola.edu/admission","www.loyola.edu/department/financial-aid","https://www.loyola.edu/admission","https://www.collegenpc.com/LoyolaUniversityMaryland","www.loyola.edu/department/financial-aid/yellow-ribbon","https://www.loyola.edu/department/institutional-research/facts/retention","www.loyola.edu/department/dss",2,1,2,9,1,1,11,1,2,2,2,2,11,1,"A ",-2,-2,"-2",1,1,1,1,1,2,18,13,13,10,4,14,18,18,18,21,2,3,2,"-2","-2",12580,1,548,24510,"Baltimore City",2403,-76.621872,39.346358,110,1
163204,"University of Maryland Global Campus","UMGC","3501 University Blvd East","Adelphi","MD","20783-8010",24, 2,"Gregory Fowler","President","3019857000","526002033","FSWXHDLLZBD3","01164400",1,"www.umgc.edu/","www.umgc.edu/admissions","www.umgc.edu/tuition-financial-assistance","www.umgc.edu/admissions/steps-to-apply.cfm","www.umgc.edu/tuition-financial-assistance/tuition/undergraduate-net-price-calculator","www.umgc.edu/military-and-veterans"," ","www.umgc.edu/current-students/student-life-and-support/accessibility-accommodations",1,1,1,9,1,1,13,1,2,2,2,2,21,1,"A ",-2,-2,"-2",1,1,1,1,1,2,18,13,7,5,4,15,18,18,18,21,2,5,1,"University System of Maryland","124010",47900,1,548,24033,"Prince George's County",2404,-76.847584,38.912706,104,2
163259,"University of Maryland, Baltimore"," ","620 West Lexington St","Baltimore","MD","21201-1627",24, 2,"Bruce E. Jarrell, MD, FACS","President","4107063100","526002033","Z9CRZKD42ZT1","00210400",1,"www.umaryland.edu/","www.umaryland.edu/admissions/admissions-by-school/","www.umaryland.edu/fin/","www.umaryland.edu/admissions/admissions-by-school/","www.umaryland.edu/oac/student-right-to-know/","https://www.umaryland.edu/umb-student-affairs/student-support/resources-for-student-veterans/"," ","www.umaryland.edu/disabilityservices/for-students/",1,1,1,9,1,1,11,1,2,2,1,2,11,1,"A ",-2,-2,"-2",1,1,1,1,1,2,27,19,17,11,6,13,25,25,25,16,2,3,1,"University System of Maryland","124010",12580,1,548,24510,"Baltimore City",2407,-76.623983,39.286864,160,1
163268,"University of Maryland-Baltimore County","UMBC","1000 Hilltop Circle","Baltimore","MD","21250",24, 2,"Valerie Sheares Ashby","President","4104551000","526002033","RNKYWXURFRL5","00210500",1,"umbc.edu/","undergraduate.umbc.edu/","financialaid.umbc.edu/","undergraduate.umbc.edu/apply/index.php","ofas.umbc.edu/netprice/","veterans.umbc.edu/","umbcretrievers.com/documents/2022/8/23/Graduation_Success_Rates_2014.pdf","sds.umbc.edu/",1,1,1,9,1,1,12,1,2,2,2,2,21,1,"A ",-2,-2,"-2",1,1,1,1,1,2,15,10,15,15,4,16,16,16,16,15,2,4,1,"University System of Maryland","124010",12580,1,548,24005,"Baltimore County",2407,-76.711607,39.256686,92,1
163286,"University of Maryland-College Park"," "," ","College Park","MD","20742",24, 2,"Darryll Pines","President","3014051000","526002033","EX6HSTUA2KN8","00210300",1,"www.umd.edu/","www.admissions.umd.edu/","www.financialaid.umd.edu/","www.admissions.umd.edu/apply/","https://financialaid.umd.edu/resources-policies/net-price-calculator","www.registrar.umd.edu/veteran-benefits.html","fs.ncaa.org/Docs/newmedia/public/rates/index.html","www.counseling.umd.edu/dss/",1,1,1,9,1,1,11,1,2,2,1,2,21,1,"A ",-2,-2,"-2",1,1,1,1,1,2,15,14,14,15,4,16,15,15,15,15,1,5,1,"University System of Maryland","124010",47900,1,548,24033,"Prince George's County",2405,-76.944721,38.988178,90,1
163295,"Maryland Institute College of Art","MICA","1300 Mount Royal Avenue","Baltimore","MD","21217-4134",24, 2,"Samuel Hoi","President","4106699200","520591661","QDLSLTXJ1QY3","00208000",1,"www.mica.edu/","www.mica.edu/admissions","www.mica.edu/financial-aid","micaundergrad.slideroom.com/#/Login","https://www.mica.edu/financial-aid/undergraduate-financial-aid/new-students/net-price-calculator/","www.mica.edu/offices-divisions/office-of-enrollment-services/academic-resources-for-veterans/mica-va-resources/"," ","www.mica.edu/Academic_Services_and_Libraries/Learning_Resource_Center.html",2,1,2,7,1,1,20,1,2,2,2,2,11,1,"A ",-2,-2,"-2",1,1,1,1,1,2,30,14,8,10,4,11,30,30,30,56,2,2,2,"-2","-2",12580,1,548,24510,"Baltimore City",2407,-76.621033,39.308792,168,1
163338,"University of Maryland Eastern Shore","UMES","J.T. Williams Hall","Princess Anne","MD","21853-1299",24, 2,"Heidi M. Anderson, Ph.D.","President","4106512200","526002033","LNUBJQ26R2M5","00210600",1,"www.umes.edu/","www.umes.edu/Admissions","www.umes.edu/FinancialAid","www.umes.edu/apply","www.umes.edu/NetPriceCalculator/npcalc.htm","www.umes.edu/Admissions/Pages/Military-Affiliated-and-Veteran-Students/","https://www.umes.edu/Academic/Pages/Student-Right-to-Know/","wwwcp.umes.edu/oie/accessibility-at-umes/",1,1,1,9,1,1,11,1,1,2,2,2,31,1,"A ",-2,-2,"-2",1,1,1,1,1,2,16,16,17,10,4,11,16,17,20,21,1,2,1,"University System of Maryland","124010",41540,1,480,24039,"Somerset County",2401,-75.686852,38.207386,96,1
163347,"Fortis Institute-Towson","Fortis Institute - Towson","700 York Road","Towson","MD","21204-9840",24, 2,"Tina Turk","Campus President","4103375155","521590170","KBRTBFGM2M89","01031900",1,"https://www.fortis.edu/","https://www.fortis.edu/admissions.html","https://www.fortis.edu/admissions/financial-aid.html","https://www.fortis.edu/apply-online.html","https://www.fortis.edu/content/dam/fortis/compliance/netpricecalc/npcalc-fortis_towson.htm","https://www.fortis.edu/content/dam/fortis/compliance/catalogs/Fortis_Towson_Catalog.pdf"," ","https://www.fortis.edu/content/dam/fortis/compliance/catalogs/Fortis_Towson_Catalog.pdf",9,3,3,2,1,2,0,2,2,-2,2,2,13,1,"A ",-2,-2,"-2",1,1,1,1,2,6,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,1,1,"Education Affiliates Inc.","301720",12580,1,548,24005,"Baltimore County",2402,-76.604593,39.403271,49,2
163408,"Montgomery Beauty School"," ","8736 Arliss St","Silver Spring","MD","20901",24, 2,"James Bilney, Jr","School Director","301459250913","521774563","D3K7HCJJWTH7","02343800",1,"www.montgomerybeautyschool.com/","www.montgomerybeautyschool.com/","www.montgomerybeautyschool.com/","www.montgomerybeautyschool.com/","www.montgomerybeautyschool.co/misc/netprice/index.html","www.montgomerybeautyschool.com/"," ","www.montgomerybeautyschool.com/",9,3,3,2,1,2,0,2,2,-2,2,2,21,1,"A ",-2,-2,"-2",1,1,1,1,2,6,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,1,2,"-2","-2",47900,1,548,24031,"Montgomery County",2408,-77.001966,38.999622,36,2
163426,"Montgomery College","Montgomery College - Rockville  Montgomery College - Takoma Park  Montgomery College - Germantown","51 Mannakee Street","Rockville","MD","20850",24, 2,"Dr. Jermaine F. Williams","President","2405675000","520891845","UD7RJ7SJL7V7","00691100",1,"www.montgomerycollege.edu/","www.montgomerycollege.edu/admissions-registration/","www.montgomerycollege.edu/finaid/","www.montgomerycollege.edu/admissions/StudentForms/StudentForms.htm","appserv.montgomerycollege.edu/netprice/NetPriceCalculator/npcalc.htm","https://www.montgomerycollege.edu/veterans-and-military/index.html","https://www.montgomerycollege.edu/about-mc/heoa/index.html","https://www.montgomerycollege.edu/counseling-and-advising/disability-support-services/index.html",4,2,1,3,1,2,40,1,2,-2,2,2,13,1,"A ",-2,-2,"-2",1,1,1,1,1,4,2,1,0,1,1,5,1,2,5,40,2,4,2,"-2","-2",47900,1,548,24031,"Montgomery County",2408,-77.159290,39.098656,62,1
